listener,condition,isi,delta,trials,num,prop,a,b,l,s,d,ppc_lo,ppc_hi,pro_pp_errors
L5,roved,10.0,-0.25,40.0,13.0,0.325,0.31144871518453887,-0.04333175367788913,0.08208922612245427,0.05032807372130559,0.03449595737492847,0.2,0.5,0.066455
L5,roved,10.0,0.0,40.0,18.0,0.45,0.31144871518453887,-0.04333175367788913,0.08208922612245427,0.05032807372130559,0.03449595737492847,0.35,0.675,0.08048999999999999
L5,roved,10.0,0.25,40.0,20.0,0.5,0.31144871518453887,-0.04333175367788913,0.08208922612245427,0.05032807372130559,0.03449595737492847,0.5,0.8,0.157835
L5,roved,10.0,0.5,40.0,29.0,0.725,0.31144871518453887,-0.04333175367788913,0.08208922612245427,0.05032807372130559,0.03449595737492847,0.65,0.9,0.06989
L5,roved,10.0,0.75,40.0,35.0,0.875,0.31144871518453887,-0.04333175367788913,0.08208922612245427,0.05032807372130559,0.03449595737492847,0.725,0.95,0.046842499999999995
L5,roved,10.0,1.0,40.0,37.0,0.925,0.31144871518453887,-0.04333175367788913,0.08208922612245427,0.05032807372130559,0.03449595737492847,0.8,0.975,0.0392525
L6,fixed,2.0,-1.0,40.0,0.0,0.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.0,0.075,0.018099999999999998
L6,fixed,2.0,-0.75,40.0,0.0,0.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.0,0.075,0.01838
L6,fixed,2.0,-0.5,40.0,0.0,0.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.0,0.075,0.0183725
L6,fixed,2.0,-0.25,40.0,0.0,0.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.0,0.125,0.04709
L6,fixed,2.0,0.0,40.0,25.0,0.625,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.475,0.8,0.07225000000000001
L6,fixed,2.0,0.25,40.0,39.0,0.975,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.95,1.0,0.019047500000000002
L6,fixed,2.0,0.5,40.0,40.0,1.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.975,1.0,0.005055
L6,fixed,2.0,0.75,40.0,40.0,1.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.975,1.0,0.005390000000000001
L6,fixed,2.0,1.0,40.0,40.0,1.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.975,1.0,0.0051400000000000005
L6,fixed,5.0,-1.0,40.0,1.0,0.025,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.0,0.075,0.018285000000000003
L6,fixed,5.0,-0.75,40.0,0.0,0.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.0,0.075,0.018054999999999998
L6,fixed,5.0,-0.5,40.0,0.0,0.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.0,0.075,0.0205025
L6,fixed,5.0,-0.25,40.0,2.0,0.05,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.025,0.225,0.063345
L6,fixed,5.0,0.0,40.0,24.0,0.6,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.425,0.75,0.06614
L6,fixed,5.0,0.25,40.0,40.0,1.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.875,1.0,0.039
L6,fixed,5.0,0.5,40.0,40.0,1.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.95,1.0,0.005625
L6,fixed,5.0,0.75,40.0,40.0,1.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.975,1.0,0.005157500000000001
L6,fixed,5.0,1.0,40.0,40.0,1.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.975,1.0,0.0052875
L6,fixed,10.0,-1.0,40.0,0.0,0.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.0,0.075,0.0179175
L6,fixed,10.0,-0.75,40.0,0.0,0.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.0,0.075,0.0189
L6,fixed,10.0,-0.5,40.0,0.0,0.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.0,0.1,0.035742499999999996
L6,fixed,10.0,-0.25,40.0,3.0,0.075,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.05,0.325,0.10380249999999999
L6,fixed,10.0,0.0,40.0,20.0,0.5,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.425,0.725,0.0916925
L6,fixed,10.0,0.25,40.0,39.0,0.975,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.8,1.0,0.06953000000000001
L6,fixed,10.0,0.5,40.0,40.0,1.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.95,1.0,0.01224
L6,fixed,10.0,0.75,40.0,40.0,1.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.95,1.0,0.0055474999999999995
L6,fixed,10.0,1.0,40.0,40.0,1.0,0.7832283932362888,-0.039291827482671224,0.021326595986852263,0.03463938145541758,0.004249697300111816,0.975,1.0,0.0052775
L6,roved,2.0,-1.0,40.0,3.0,0.075,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.0,0.125,0.041557500000000004
L6,roved,2.0,-0.75,40.0,7.0,0.175,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.0,0.175,0.10036750000000001
L6,roved,2.0,-0.5,40.0,5.0,0.125,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.05,0.3,0.056445
L6,roved,2.0,-0.25,40.0,8.0,0.2,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.175,0.475,0.1322825
L6,roved,2.0,0.0,40.0,21.0,0.525,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.4,0.7,0.06593750000000001
L6,roved,2.0,0.25,40.0,36.0,0.9,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.6,0.875,0.14725
L6,roved,2.0,0.5,40.0,37.0,0.925,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.775,0.975,0.0470125
L6,roved,2.0,0.75,40.0,36.0,0.9,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.875,1.0,0.059435
L6,roved,2.0,1.0,40.0,37.0,0.925,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.925,1.0,0.056147499999999996
L6,roved,5.0,-1.0,40.0,8.0,0.2,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.025,0.2,0.10162500000000001
L6,roved,5.0,-0.75,40.0,5.0,0.125,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.05,0.3,0.057015
L6,roved,5.0,-0.5,40.0,13.0,0.325,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.125,0.4,0.07699
L6,roved,5.0,-0.25,40.0,11.0,0.275,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.25,0.55,0.1191525
L6,roved,5.0,0.0,40.0,21.0,0.525,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.375,0.7,0.0635075
L6,roved,5.0,0.25,40.0,33.0,0.825,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.525,0.825,0.152625
L6,roved,5.0,0.5,40.0,35.0,0.875,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.65,0.9,0.089425
L6,roved,5.0,0.75,40.0,35.0,0.875,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.775,0.975,0.04213
L6,roved,5.0,1.0,40.0,36.0,0.9,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.85,1.0,0.0436975
L6,roved,10.0,-1.0,40.0,16.0,0.4,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.075,0.3,0.2249375
L6,roved,10.0,-0.75,40.0,15.0,0.375,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.125,0.375,0.13432249999999998
L6,roved,10.0,-0.5,40.0,20.0,0.5,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.175,0.475,0.17411749999999998
L6,roved,10.0,-0.25,40.0,19.0,0.475,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.275,0.575,0.0760925
L6,roved,10.0,0.0,40.0,25.0,0.625,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.375,0.675,0.106745
L6,roved,10.0,0.25,40.0,35.0,0.875,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.475,0.775,0.2480575
L6,roved,10.0,0.5,40.0,29.0,0.725,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.575,0.85,0.05789999999999999
L6,roved,10.0,0.75,40.0,32.0,0.8,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.675,0.925,0.05179
L6,roved,10.0,1.0,40.0,36.0,0.9,0.6972020144021692,-0.045233596014146726,0.034450474642844536,0.017861143504111672,0.08604339933292263,0.725,0.95,0.053152500000000005
L7,fixed,2.0,-1.0,40.0,0.0,0.0,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.0,0.125,0.0515975
L7,fixed,2.0,-0.75,40.0,0.0,0.0,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.0,0.15,0.05423750000000001
L7,fixed,2.0,-0.5,40.0,0.0,0.0,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.0,0.2,0.0857375
L7,fixed,2.0,-0.25,40.0,8.0,0.2,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.125,0.4,0.0687425
L7,fixed,2.0,0.0,40.0,28.0,0.7,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.4,0.75,0.1242025
L7,fixed,2.0,0.25,40.0,31.0,0.775,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.7,0.95,0.08097499999999999
L7,fixed,2.0,0.5,40.0,38.0,0.95,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.825,1.0,0.0367325
L7,fixed,2.0,0.75,40.0,40.0,1.0,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.85,1.0,0.06220250000000001
L7,fixed,2.0,1.0,40.0,39.0,0.975,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.85,1.0,0.040350000000000004
L7,fixed,5.0,-1.0,40.0,8.0,0.2,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.0,0.125,0.148215
L7,fixed,5.0,-0.75,40.0,6.0,0.15,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.0,0.15,0.09461
L7,fixed,5.0,-0.5,40.0,5.0,0.125,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.025,0.2,0.047065
L7,fixed,5.0,-0.25,40.0,13.0,0.325,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.125,0.425,0.081165
L7,fixed,5.0,0.0,40.0,28.0,0.7,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.4,0.725,0.1278275
L7,fixed,5.0,0.25,40.0,27.0,0.675,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.7,0.95,0.1585875
L7,fixed,5.0,0.5,40.0,32.0,0.8,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.825,1.0,0.1221925
L7,fixed,5.0,0.75,40.0,33.0,0.825,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.85,1.0,0.1133525
L7,fixed,5.0,1.0,40.0,32.0,0.8,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.85,1.0,0.13879
L7,fixed,10.0,-1.0,40.0,0.0,0.0,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.0,0.125,0.052375000000000005
L7,fixed,10.0,-0.75,40.0,1.0,0.025,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.0,0.15,0.039465
L7,fixed,10.0,-0.5,40.0,1.0,0.025,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.025,0.225,0.0847875
L7,fixed,10.0,-0.25,40.0,9.0,0.225,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.15,0.425,0.072715
L7,fixed,10.0,0.0,40.0,24.0,0.6,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.4,0.725,0.06999999999999999
L7,fixed,10.0,0.25,40.0,35.0,0.875,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.675,0.925,0.0730925
L7,fixed,10.0,0.5,40.0,39.0,0.975,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.825,1.0,0.0622525
L7,fixed,10.0,0.75,40.0,40.0,1.0,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.85,1.0,0.0646025
L7,fixed,10.0,1.0,40.0,40.0,1.0,0.45736982400080817,-0.060291564983751496,0.11048902123967594,0.16327472097272266,0.0027239130995601398,0.85,1.0,0.06083499999999999
L7,roved,2.0,-1.0,40.0,3.0,0.075,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.0,0.15,0.03411
L7,roved,2.0,-0.75,40.0,4.0,0.1,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.0,0.2,0.0385775
L7,roved,2.0,-0.5,40.0,7.0,0.175,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.05,0.275,0.050107500000000006
L7,roved,2.0,-0.25,40.0,14.0,0.35,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.175,0.475,0.0665675
L7,roved,2.0,0.0,40.0,25.0,0.625,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.375,0.6756249999999909,0.10034000000000001
L7,roved,2.0,0.25,40.0,27.0,0.675,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.575,0.875,0.07377249999999999
L7,roved,2.0,0.5,40.0,35.0,0.875,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.7,0.95,0.0556225
L7,roved,2.0,0.75,40.0,40.0,1.0,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.75,0.975,0.1222825
L7,roved,2.0,1.0,40.0,35.0,0.875,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.775,0.975,0.0437675
L7,roved,5.0,-1.0,40.0,3.0,0.075,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.025,0.2,0.04127
L7,roved,5.0,-0.75,40.0,6.0,0.15,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.05,0.275,0.0458325
L7,roved,5.0,-0.5,40.0,4.0,0.1,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.1,0.375,0.13820749999999998
L7,roved,5.0,-0.25,40.0,13.0,0.325,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.225,0.525,0.06833249999999999
L7,roved,5.0,0.0,40.0,26.0,0.65,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.35,0.675,0.137595
L7,roved,5.0,0.25,40.0,23.0,0.575,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.5,0.8,0.0932875
L7,roved,5.0,0.5,40.0,32.0,0.8,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.625,0.9,0.061314999999999995
L7,roved,5.0,0.75,40.0,34.0,0.85,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.7,0.95,0.05027
L7,roved,5.0,1.0,40.0,35.0,0.875,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.75,0.975,0.044865
L7,roved,10.0,-1.0,40.0,5.0,0.125,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.05,0.275,0.05012
L7,roved,10.0,-0.75,40.0,9.0,0.225,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.1,0.35,0.0542825
L7,roved,10.0,-0.5,40.0,16.0,0.4,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.15,0.45,0.11195250000000001
L7,roved,10.0,-0.25,40.0,17.0,0.425,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.25,0.55,0.0658475
L7,roved,10.0,0.0,40.0,15.0,0.375,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.35,0.65,0.13233
L7,roved,10.0,0.25,40.0,22.0,0.55,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.45,0.75,0.079325
L7,roved,10.0,0.5,40.0,28.0,0.7,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.55,0.85,0.0596425
L7,roved,10.0,0.75,40.0,28.0,0.7,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.625,0.9,0.08409
L7,roved,10.0,1.0,40.0,31.0,0.775,0.3494389174197965,-0.06623333351522676,0.16900615469800143,0.08418952935522031,0.05515092629479148,0.7,0.925,0.06500500000000001
L8,fixed,2.0,-1.0,40.0,0.0,0.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.0,0.05,0.0072275
L8,fixed,2.0,-0.75,40.0,0.0,0.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.0,0.05,0.0071375
L8,fixed,2.0,-0.5,40.0,0.0,0.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.0,0.05,0.007582500000000001
L8,fixed,2.0,-0.25,40.0,4.0,0.1,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.0,0.125,0.0623625
L8,fixed,2.0,0.0,40.0,16.0,0.4,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.3,0.625,0.0831325
L8,fixed,2.0,0.25,40.0,40.0,1.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.85,1.0,0.0554525
L8,fixed,2.0,0.5,40.0,40.0,1.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.975,1.0,0.0052275
L8,fixed,2.0,0.75,40.0,40.0,1.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.975,1.0,0.0046949999999999995
L8,fixed,2.0,1.0,40.0,40.0,1.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.975,1.0,0.0045449999999999996
L8,fixed,5.0,-1.0,40.0,0.0,0.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.0,0.05,0.0073325000000000005
L8,fixed,5.0,-0.75,40.0,0.0,0.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.0,0.05,0.007245
L8,fixed,5.0,-0.5,40.0,0.0,0.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.0,0.05,0.007635
L8,fixed,5.0,-0.25,40.0,2.0,0.05,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.0,0.125,0.0276175
L8,fixed,5.0,0.0,40.0,24.0,0.6,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.3,0.625,0.1439625
L8,fixed,5.0,0.25,40.0,40.0,1.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.85,1.0,0.062165000000000005
L8,fixed,5.0,0.5,40.0,39.0,0.975,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.95,1.0,0.0208325
L8,fixed,5.0,0.75,40.0,40.0,1.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.975,1.0,0.0045475
L8,fixed,5.0,1.0,40.0,40.0,1.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.975,1.0,0.0047525
L8,fixed,10.0,-1.0,40.0,0.0,0.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.0,0.05,0.00735
L8,fixed,10.0,-0.75,40.0,0.0,0.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.0,0.05,0.00717
L8,fixed,10.0,-0.5,40.0,0.0,0.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.0,0.05,0.008007499999999999
L8,fixed,10.0,-0.25,40.0,5.0,0.125,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.0,0.15,0.07387
L8,fixed,10.0,0.0,40.0,12.0,0.3,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.3,0.625,0.16351
L8,fixed,10.0,0.25,40.0,39.0,0.975,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.825,1.0,0.05097
L8,fixed,10.0,0.5,40.0,40.0,1.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.95,1.0,0.006075
L8,fixed,10.0,0.75,40.0,40.0,1.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.975,1.0,0.0046524999999999995
L8,fixed,10.0,1.0,40.0,40.0,1.0,0.6138967331173024,0.015652869855827357,0.011289939894745877,0.09723084029088928,0.0005100871291821987,0.975,1.0,0.004685
L8,roved,2.0,-1.0,40.0,0.0,0.0,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.0,0.05,0.0097025
L8,roved,2.0,-0.75,40.0,0.0,0.0,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.0,0.05,0.00955
L8,roved,2.0,-0.5,40.0,1.0,0.025,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.0,0.05,0.0184725
L8,roved,2.0,-0.25,40.0,2.0,0.05,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.0,0.175,0.034784999999999996
L8,roved,2.0,0.0,40.0,25.0,0.625,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.325,0.65,0.1504725
L8,roved,2.0,0.25,40.0,34.0,0.85,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.825,1.0,0.071185
L8,roved,2.0,0.5,40.0,40.0,1.0,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.95,1.0,0.01135
L8,roved,2.0,0.75,40.0,40.0,1.0,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.95,1.0,0.009747500000000001
L8,roved,2.0,1.0,40.0,39.0,0.975,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.95,1.0,0.019065
L8,roved,5.0,-1.0,40.0,0.0,0.0,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.0,0.05,0.0096825
L8,roved,5.0,-0.75,40.0,0.0,0.0,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.0,0.05,0.011022500000000001
L8,roved,5.0,-0.5,40.0,0.0,0.0,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.0,0.1,0.027937499999999997
L8,roved,5.0,-0.25,40.0,3.0,0.075,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.05,0.275,0.0784
L8,roved,5.0,0.0,40.0,15.0,0.375,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.325,0.65,0.1157025
L8,roved,5.0,0.25,40.0,30.0,0.75,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.7,0.95,0.089415
L8,roved,5.0,0.5,40.0,39.0,0.975,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.9,1.0,0.021027499999999998
L8,roved,5.0,0.75,40.0,40.0,1.0,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.95,1.0,0.0108
L8,roved,5.0,1.0,40.0,39.0,0.975,0.503287739826866,0.009711101324352187,0.018353325877479256,0.0501352483356563,0.01032770746981303,0.95,1.0,0.0189525
